#X,Y,Z,attr 
 40800.000, 49659.267,  -529.082,     0.461
 40800.000,101848.272,  -913.605,     0.401
 40800.000,101380.209, -1165.136,     0.824
 40800.000, 92409.005,  -954.082,     0.693
 40800.000, 78289.110,  -797.959,     0.751
 40800.000,110117.382, -1052.381,     0.523
 40800.000,111443.560, -1121.769,     0.980
 40800.000, 86714.241,  -985.884,     0.780
 40800.000,109649.319,  -962.755,     0.755
 40800.000, 90536.754, -1101.531,     0.983
 40800.000, 84295.916, -1052.381,     0.874
 40800.000,102862.408, -1121.769,     0.913
 40800.000,112145.654, -1029.252,     0.814
 40800.000,101926.283, -1159.354,     0.976
 40800.000,111443.560, -1199.830,     0.686
 40800.000, 89288.586,  -974.320,     0.907
 40800.000, 97947.749, -1009.014,     0.933
 40800.000, 62218.953,  -682.313,     0.941
 40800.000,111053.508, -1156.463,     0.894
 40800.000, 96387.539,  -974.320,     0.621
 40800.000, 70332.042,  -751.701,     0.760
 40800.000,100678.115, -1046.599,     0.621
 40800.000,103330.471, -1014.796,     0.658
 40800.000,104266.597, -1130.442,     0.786
 40800.000,113549.843,  -980.102,     0.875
 40800.000, 75246.702,  -795.068,     0.818
 40800.000, 84920.000, -1058.163,     0.498
 40800.000,100132.042, -1040.816,     0.788
 40800.000, 92252.984, -1113.095,     0.855
 40800.000,102472.356, -1118.878,     0.874
 40800.000, 74388.586,  -818.197,     0.931
 40800.000, 94125.236, -1061.054,     0.796
 40800.000, 76806.911,  -870.238,     0.890
 40800.000, 82891.728,  -838.435,     0.437
 40800.000,102940.419, -1087.075,     0.925
 40800.000, 88586.492, -1032.143,     0.646
 40800.000, 94593.298, -1069.728,     0.859
 40800.000, 47865.026,  -523.299,     0.496
 40800.000,111365.550, -1179.592,     0.945
 40800.000, 78991.204,  -812.415,     0.523
 40800.000,112457.696, -1124.660,     0.812
 40800.000, 75792.775,  -847.109,     0.751
 40800.000, 96621.571, -1037.925,     0.625
 40800.000, 92565.026, -1046.599,     0.946
 40800.000, 94983.351,  -887.585,     0.937
 40800.000,109181.257, -1052.381,     0.893
 40800.000, 87884.398, -1000.340,     0.804
 40800.000,113939.895, -1188.265,     0.695
 40800.000, 77430.995,  -864.456,     0.529
 40800.000,104656.649, -1095.748,     0.784
 40800.000, 44198.534,  -471.259,     0.971
 40800.000, 94437.277,  -919.388,     0.710
 40800.000,106372.880, -1040.816,     0.941
 40800.000, 81409.529,  -948.299,     0.911
 40800.000, 96309.529, -1156.463,     0.020
 40800.000,112535.707, -1037.925,     0.676
 40800.000, 85544.084,  -896.259,     0.733
 40800.000, 87494.346, -1014.796,     0.959
 40800.000,100756.126,  -948.299,     0.855
 40800.000, 88664.503, -1049.490,     0.961
 40800.000, 93111.099,  -965.646,     0.831
 40800.000, 93267.120,  -994.558,     0.867
 40800.000,105124.712, -1043.707,     0.767
 40800.000,110351.414, -1011.905,     0.967
 40800.000, 98181.780, -1084.184,     0.931
 40800.000, 93267.120,  -870.238,     0.356
 40800.000,107230.995,  -994.558,     0.907
 40800.000, 99117.906, -1075.510,     0.856
 40800.000, 71268.168,  -676.531,     0.867
 40800.000, 70722.094,  -748.810,     0.919
 40800.000, 66665.550,  -656.293,     0.542
 40800.000, 90458.743, -1069.728,     0.912
 40800.000,107777.068, -1092.857,     0.867
 40800.000, 75714.764,  -826.871,     0.888
 40800.000,107699.058, -1040.816,     0.759
 40800.000, 87416.335, -1029.252,     0.519
 40800.000, 58006.387,  -537.755,     0.063
 40800.000, 62765.026,  -676.531,     0.770
 40800.000, 41780.209,  -407.653,     0.434
 40800.000, 88664.503,  -922.279,     0.530
 40800.000, 87494.346, -1075.510,     0.695
 40800.000,102784.398,  -951.190,     0.922
 40800.000,107855.079, -1043.707,     0.760
 40800.000, 81097.487,  -847.109,     0.771
 40800.000,113471.832, -1153.571,     0.930
 40800.000, 43496.440,  -459.694,     0.824
 40800.000, 93813.194,  -942.517,     0.658
 40800.000, 94125.236,  -994.558,     0.732
 40800.000, 47943.037,  -560.884,     0.886
 40800.000, 71424.188,  -731.463,     0.838
 40800.000, 59410.576,  -604.252,     0.937
 40800.000,110741.466, -1069.728,     0.885
 40800.000, 46148.796,  -543.537,     0.671
 40800.000,111521.571, -1133.333,     0.820
 40800.000,105358.743,  -942.517,     0.912
 40800.000,106372.880, -1124.660,     0.613
 40800.000, 96543.560, -1061.054,     0.729
 40800.000, 85778.115, -1040.816,     0.926
 40800.000, 48411.099,  -488.605,     0.803
 40800.000,114329.948,  -962.755,     0.893
 40800.000,110897.487, -1188.265,     0.704
 40800.000, 99039.895,  -959.864,     0.792
 40800.000, 86558.220,  -826.871,     0.478
 40800.000, 63077.068,  -693.878,     0.837
 40800.000, 54885.969,  -598.469,     0.718
 40800.000, 93813.194, -1084.184,     0.772
 40800.000, 56758.220,  -604.252,     0.714
 40800.000,100834.136,  -922.279,     0.902
 40800.000, 94281.257,  -916.497,     0.654
 40800.000, 95217.382,  -948.299,     0.861
 40800.000,105592.775, -1144.898,     0.929
 40800.000, 93657.173, -1075.510,     0.787
 40800.000, 68303.770,  -690.986,     0.818
 40800.000, 78133.089,  -823.980,     0.956
 40800.000, 85622.094, -1040.816,     0.889
 40800.000, 66587.539,  -618.707,     0.742
 40800.000, 90302.723,  -962.755,     0.766
 40800.000, 94905.340, -1061.054,     0.547
 40800.000, 89444.607, -1026.361,     0.851
 40800.000, 74232.565,  -725.680,     0.930
 40800.000, 47552.984,  -537.755,     0.933
 40800.000, 81799.581,  -939.626,     0.683
 40800.000, 97245.654,  -968.537,     0.828
 40800.000,107309.005, -1087.075,     0.870
 40800.000,109337.277,  -954.082,     0.758
 40800.000,110975.497, -1142.007,     0.546
 40800.000,105748.796, -1040.816,     0.875
 40800.000,105514.764,  -959.864,     0.835
 40800.000, 85856.126, -1046.599,     0.961
 40800.000, 91238.848, -1003.231,     0.704
 40800.000, 74388.586,  -864.456,     0.701
 40800.000,112067.644, -1035.034,     0.927
 40800.000, 78913.194,  -835.544,     0.812
 40800.000, 45212.670,  -497.279,     0.735
 40800.000, 77196.963,  -751.701,     0.853
 40800.000, 82891.728,  -812.415,     0.929
 40800.000, 98337.801,  -977.211,     0.645
 40800.000,106840.942, -1153.571,     0.904
 40800.000, 63857.173,  -618.707,     0.773
 40800.000, 63701.152,  -708.333,     0.354
 40800.000,104188.586, -1023.469,     0.841
 40800.000, 48333.089,  -555.102,     0.673
 40800.000,109961.361,  -971.429,     0.685
 40800.000, 62296.963,  -670.748,     0.703
 40800.000,103720.524, -1107.313,     0.475
 40800.000, 45992.775,  -569.558,     0.092
 40800.000, 64637.277,  -664.966,     0.843
 40800.000, 97947.749, -1136.224,     0.786
 40800.000, 74154.555,  -797.959,     0.727
 40800.000,108869.215, -1043.707,     0.962
 40800.000, 57460.314,  -560.884,     0.984
 40800.000,100600.105, -1037.925,     0.962
 40800.000,108479.162,  -968.537,     0.685
 40800.000, 84998.010,  -803.741,     0.624
 40800.000, 92643.037,  -994.558,     0.853
 40800.000,102862.408, -1026.361,     0.906
 40800.000, 92565.026, -1035.034,     0.782
 40800.000,109493.298,  -977.211,     0.776
 40800.000, 59332.565,  -581.122,     0.859
 40800.000, 90224.712, -1098.639,     0.871
 40800.000, 52857.696,  -607.143,     0.810
 40800.000,104500.628, -1014.796,     0.512
 40800.000, 74466.597,  -821.088,     0.901
 40800.000,105358.743,  -994.558,     0.910
 40800.000, 45056.649,  -520.408,     0.918
 40800.000,105280.733,  -991.667,     0.935
 40800.000,114251.937, -1139.116,     0.670
 40800.000, 55588.063,  -543.537,     0.976
 40800.000, 86402.199,  -829.762,     0.522
 40800.000, 58708.482,  -624.490,     0.410
 40800.000, 90848.796, -1049.490,     0.741
 40800.000, 67055.602,  -711.224,     0.847
 40800.000,109337.277, -1032.143,     0.404
 40800.000, 51999.581,  -552.211,     0.663
 40800.000,103954.555,  -922.279,     0.586
 40800.000, 96543.560,  -902.041,     0.971
 40800.000, 74310.576,  -734.354,     0.604
 40800.000,107074.974,  -994.558,     0.937
 40800.000, 99976.021, -1127.551,     0.576
 40800.000, 74622.618,  -792.177,     0.729
 40800.000, 91706.911, -1066.837,     0.692
 40800.000,114251.937,  -994.558,     0.618
 40800.000,101692.251, -1037.925,     0.856
 40800.000, 87338.325,  -823.980,     0.817
 40800.000, 88664.503,  -896.259,     0.670
 40800.000, 87728.377,  -864.456,     0.909
 40800.000, 66353.508,  -699.660,     0.824
 40800.000, 95451.414,  -910.714,     0.919
 40800.000, 94125.236,  -899.150,     0.825
 40800.000, 97167.644, -1110.204,     0.915
 40800.000,108635.183, -1046.599,     0.951
 40800.000,110741.466,  -977.211,     0.752
 40800.000, 72204.293,  -789.286,     0.983
 40800.000,100990.157,  -977.211,     0.894
 40800.000, 99741.990, -1063.946,     0.812
 40800.000, 96075.497, -1006.122,     0.936
 40800.000,108635.183, -1087.075,     0.829
 40800.000, 58084.398,  -612.925,     0.832
 40800.000, 91082.827, -1029.252,     0.970
 40800.000, 95373.403, -1029.252,     0.852
 40800.000, 70956.126,  -676.531,     0.954
 40800.000, 97245.654, -1113.095,     0.915
 40800.000, 86324.188,  -982.993,     0.930
 40800.000, 92877.068,  -942.517,     0.781
 40800.000, 95607.435, -1049.490,     0.538
 40800.000,113081.780,  -956.973,     0.633
 40800.000,103018.429, -1066.837,     0.906
 40800.000, 51219.476,  -589.796,     0.922
 40800.000, 94437.277, -1011.905,     0.902
 40800.000, 80239.372,  -858.673,     0.710
 40800.000, 51999.581,  -529.082,     0.971
 40800.000, 81409.529,  -835.544,     0.595
 40800.000,112691.728, -1194.048,     0.924
 40800.000, 99195.916, -1026.361,     0.973
 40800.000, 95529.424, -1075.510,     0.930
 40800.000,105748.796, -1055.272,     0.863
 40800.000,113315.812, -1113.095,     0.964
 40800.000,104422.618,  -965.646,     0.787
 40800.000, 41234.136,  -445.238,     0.886
 40800.000,103564.503,  -919.388,     0.371
 40800.000, 53325.759,  -610.034,     0.939
 40800.000, 97011.623, -1014.796,     0.886
 40800.000,108401.152,  -994.558,     0.901
 40800.000, 75558.743,  -792.177,     0.552
 40800.000, 52779.686,  -595.578,     0.875
 40800.000,110273.403, -1147.789,     0.902
 40800.000,114485.969, -1113.095,     0.569
 40800.000,105982.827,  -994.558,     0.973
 40800.000, 73296.440,  -711.224,     0.914
 40800.000, 46304.817,  -482.823,     0.949
 40800.000, 60658.743,  -673.639,     0.715
 40800.000, 42092.251,  -430.782,     0.917
 40800.000, 99820.000, -1037.925,     0.756
 40800.000, 98337.801,  -971.429,     0.628
 40800.000, 42794.346,  -497.279,     0.956
 40800.000,108791.204, -1089.966,     0.932
 40800.000, 60034.660,  -569.558,     0.605
 40800.000, 94047.225, -1000.340,     0.880
 40800.000, 59176.545,  -638.946,     0.796
 40800.000, 96465.550,  -896.259,     0.953
 40800.000,106528.901, -1081.293,     0.778
 40800.000, 47865.026,  -511.735,     0.725
 40800.000, 70410.052,  -656.293,     0.894
 40800.000, 77665.026,  -760.374,     0.952
 40800.000, 54105.864,  -624.490,     0.783
 40800.000,109337.277, -1173.810,     0.593
 40800.000, 46850.890,  -560.884,     0.855
 40800.000, 52389.634,  -500.170,     0.887
 40800.000, 78445.131,  -823.980,     0.522
 40800.000, 87416.335,  -841.327,     0.918
 40800.000,101536.230, -1092.857,     0.894
 40800.000,109883.351, -1127.551,     0.812
 40800.000,112223.665, -1087.075,     0.874
 40800.000, 68615.812,  -656.293,     0.640
 40800.000, 61360.838,  -604.252,     0.863
 40800.000, 93423.141, -1029.252,     0.755
 40800.000, 64637.277,  -705.442,     0.805
 40800.000,111365.550, -1188.265,     0.628
 40800.000, 61126.806,  -688.095,     0.798
 40800.000, 47943.037,  -549.320,     0.922
 40800.000,114720.000,  -954.082,     0.901
 40800.000, 58396.440,  -659.184,     0.467
 40800.000, 73920.524,  -760.374,     0.671
 40800.000,113705.864, -1035.034,     0.738
 40800.000,109259.267, -1188.265,     0.933
 40800.000, 44042.513,  -488.605,     0.583
 40800.000, 94905.340, -1006.122,     0.855
 40800.000, 77430.995,  -835.544,     0.924
 40800.000,105514.764, -1011.905,     0.522
 40800.000, 94749.319, -1150.680,     0.026
 40800.000, 91316.859,  -962.755,     0.796
 40800.000, 54963.979,  -592.687,     0.717
 40800.000,100522.094,  -930.952,     0.532
 40800.000,112379.686, -1089.966,     0.787
 40800.000, 98259.791, -1084.184,     0.914
 40800.000, 86792.251, -1037.925,     0.855
 40800.000, 96933.613, -1020.578,     0.755
 40800.000,111677.592,  -971.429,     0.899
 40800.000, 97011.623,  -930.952,     0.789
 40800.000,112457.696, -1153.571,     0.930
 40800.000, 71112.147,  -693.878,     0.656
 40800.000, 48021.047,  -566.667,     0.919
 40800.000,100288.063, -1017.687,     0.961
 40800.000, 86246.178,  -847.109,     0.761
 40800.000, 55354.031,  -624.490,     0.598
 40800.000,101926.283,  -951.190,     0.827
 40800.000, 61906.911,  -653.401,     0.921
 40800.000, 43028.377,  -425.000,     0.670
 40800.000, 81799.581,  -980.102,     0.866
 40800.000, 84373.927, -1043.707,     0.458
 40800.000, 95373.403,  -988.776,     0.847
 40800.000, 99429.948, -1046.599,     0.442
 40800.000,107699.058, -1000.340,     0.694
 40800.000, 54573.927,  -578.231,     0.794
 40800.000, 40844.084,  -370.068,     0.872
 40800.000, 43886.492,  -523.299,     0.906
 40800.000,101302.199,  -959.864,     0.844
 40800.000,108011.099,  -997.449,     0.757
 40800.000, 41234.136,  -436.565,     0.933
 40800.000, 87026.283,  -870.238,     0.812
 40800.000, 91550.890, -1127.551,     0.063
 40800.000,106372.880,  -982.993,     0.597
 40800.000, 61984.921,  -601.361,     0.790
 40800.000, 82345.654,  -965.646,     0.922
 40800.000, 79537.277,  -809.524,     0.832
 40800.000,111053.508,  -962.755,     0.642
 40800.000, 93813.194, -1121.769,     0.619
 40800.000, 54885.969,  -555.102,     0.877
 40800.000, 83203.770,  -867.347,     0.782
 40800.000, 66275.497,  -725.680,     0.782
 40800.000, 48255.079,  -526.190,     0.422
 40800.000,103408.482, -1000.340,     0.513
 40800.000, 88508.482,  -873.129,     0.843
 40800.000, 80239.372,  -792.177,     0.778
 40800.000, 80863.455,  -774.830,     0.910
 40800.000, 44432.565,  -540.646,     0.751
 40800.000, 86480.209,  -835.544,     0.911
 40800.000, 67133.613,  -717.007,     0.875
 40800.000, 73296.440,  -760.374,     0.786
 40800.000, 92877.068,  -890.476,     0.943
 40800.000, 88040.419, -1006.122,     0.885
 40800.000, 50517.382,  -500.170,     0.875
 40800.000,105826.806, -1121.769,     0.741
 40800.000, 47474.974,  -546.429,     0.977
 40800.000,105826.806,  -936.735,     0.786
 40800.000, 55276.021,  -575.340,     0.890
 40800.000, 89444.607,  -988.776,     0.484
 40800.000,111989.634, -1162.245,     0.692
 40800.000, 86714.241,  -913.605,     0.922
 40800.000,110273.403, -1066.837,     0.947
 40800.000, 69161.885,  -630.272,     0.173
 40800.000, 53949.843,  -555.102,     0.463
 40800.000, 98181.780,  -913.605,     0.845
 40800.000,103564.503, -1124.660,     0.740
 40800.000, 80395.393,  -818.197,     0.717
 40800.000, 81721.571,  -899.150,     0.820
 40800.000, 77899.058,  -789.286,     0.944
 40800.000, 65027.330,  -633.163,     0.961
 40800.000, 42638.325,  -404.762,     0.722
 40800.000, 41312.147,  -419.218,     0.784
 40800.000, 47865.026,  -563.776,     0.933
 40800.000,107543.037, -1182.483,     0.922
 40800.000, 85700.105,  -997.449,     0.832
 40800.000, 82267.644,  -858.673,     0.811
 40800.000, 98961.885, -1040.816,     0.483
 40800.000, 97401.675,  -982.993,     0.751
 40800.000,107855.079, -1107.313,     0.567
 40800.000, 72048.272,  -696.769,     0.935
 40800.000, 92018.953,  -939.626,     0.870
 40800.000,106372.880,  -928.061,     0.302
 40800.000,108635.183,  -948.299,     0.893
 40800.000, 49737.277,  -517.517,     0.895
 40800.000, 89054.555,  -867.347,     0.570
 40800.000, 73374.450,  -806.633,     0.962
 40800.000,100444.084, -1107.313,     0.871
 40800.000,107387.016,  -962.755,     0.810
 40800.000,101692.251,  -933.844,     0.648
 40800.000, 74310.576,  -717.007,     0.209
 40800.000, 90770.785,  -997.449,     0.716
 40800.000, 93813.194,  -910.714,     0.485
 40800.000, 42326.283,  -442.347,     0.888
 40800.000, 75012.670,  -876.020,     0.341
 40800.000, 49815.288,  -511.735,     0.655
 40800.000,108089.110, -1107.313,     0.671
 40800.000, 65651.414,  -647.619,     0.718
 40800.000,104500.628, -1194.048,     0.725
 40800.000, 63311.099,  -670.748,     0.961
 40800.000, 97245.654,  -988.776,     0.793
 40800.000, 99507.958,  -988.776,     0.483
 40800.000,109025.236, -1029.252,     0.739
 40800.000, 70956.126,  -777.721,     0.757
 40800.000, 56836.230,  -607.143,     0.593
 40800.000, 98103.770, -1159.354,     0.020
 40800.000,105670.785, -1069.728,     0.888
 40800.000, 81643.560,  -991.667,     0.141
 40800.000, 56992.251,  -581.122,     0.623
 40800.000, 77743.037,  -850.000,     0.941
 40800.000,105826.806, -1035.034,     0.941
 40800.000, 93345.131,  -910.714,     0.823
 40800.000, 87104.293, -1066.837,     0.710
 40800.000, 91394.869, -1040.816,     0.975
 40800.000, 45290.681,  -555.102,     0.603
 40800.000, 96231.518, -1003.231,     0.945
 40800.000, 96231.518, -1087.075,     0.463
 40800.000, 63467.120,  -688.095,     0.808
 40800.000, 56368.168,  -543.537,     0.674
 40800.000, 91004.817,  -954.082,     0.969
 40800.000, 71814.241,  -806.633,     0.769
 40800.000, 97869.738,  -890.476,     0.157
 40800.000,104656.649,  -980.102,     0.696
 40800.000, 85154.031,  -844.218,     0.678
 40800.000, 77352.984,  -826.871,     0.851
 40800.000,100288.063, -1075.510,     0.957
 40800.000,111443.560,  -985.884,     0.903
 40800.000,113159.791,  -974.320,     0.907
 40800.000, 74154.555,  -812.415,     0.932
 40800.000,108401.152, -1000.340,     0.806
 40800.000,109181.257, -1023.469,     0.434
 40800.000, 56368.168,  -644.728,     0.455
 40800.000, 78991.204,  -884.694,     0.799
 40800.000, 65105.340,  -699.660,     0.949
 40800.000, 88196.440,  -841.327,     0.792
 40800.000, 47943.037,  -546.429,     0.976
 40800.000,101926.283, -1104.422,     0.610
 40800.000,111521.571,  -945.408,     0.363
 40800.000, 55900.105,  -584.014,     0.979
 40800.000,100600.105, -1162.245,     0.600
 40800.000, 66275.497,  -679.422,     0.758
